id_transaccion,id_cliente,fecha_compra,categoria_prod,precio_bruto,descuento_aplicado,metodo_pago,edad_cliente
138045,12965,2024-07-17,Audio,934.15,0.2,Transferencia,42.0
133219,11419,2024-07-17,Moda,103.77,0.0,Transferencia,22.0
136820,13056,2024-07-17,Hogar,604.27,0.0,Tarjeta de Crédito,28.0
117501,11164,2024-07-17,Hogar,353.27,0.0,Transferencia,65.0
134784,13369,2024-07-17,Deportes,351.75,0.0,Billetera Digital,42.0
118685,13645,2024-07-17,Hogar,580.81,0.05,Efectivo,22.0
114748,13999,2024-07-17,Deportes,507.77,0.2,Efectivo,35.0
136518,14693,2024-07-17,Electro,943.8,0.05,Transferencia,28.0
116684,14934,2024-07-17,Audio,446.75,0.0,Efectivo,55.0
116954,11467,2024-07-17,Moda,396.4,0.2,Billetera Digital,28.0
116766,10110,2024-07-17,Audio,333.21,0.0,Transferencia,42.0
118531,11077,2024-07-17,Moda,477.28,0.2,Tarjeta de Crédito,35.0
114887,10473,2024-07-17,Audio,395.71,0.0,Efectivo,35.0
115921,12045,2024-07-17,Hogar,87.48,0.0,Tarjeta de Crédito,28.0
113801,13454,2024-07-17,Deportes,211.29,0.1,Transferencia,65.0
119365,10855,2024-07-17,Deportes,454.5,0.0,Transferencia,35.0
136039,13015,2024-07-17,Electro,506.51,0.0,Billetera Digital,
118289,13215,2024-07-17,Deportes,430.0,0.05,Efectivo,22.0
115703,13145,2024-07-17,Moda,903.15,0.0,Efectivo,35.0
135639,11201,2024-07-17,Audio,380.84,0.05,Transferencia,42.0
138217,13162,2024-07-17,Hogar,240.77,0.0,Tarjeta de Crédito,22.0
126913,13856,2024-07-17,Electro,1289.32,0.05,Billetera Digital,35.0
105780,14645,2024-07-17,Deportes,308.14,0.1,Billetera Digital,42.0
140751,11182,2024-07-17,Audio,334.99,0.0,Billetera Digital,55.0
148914,13988,2024-07-17,Audio,837.09,0.0,Efectivo,55.0
104463,14204,2024-07-17,Deportes,561.84,0.0,Transferencia,28.0
148208,13213,2024-07-17,Audio,285.82,0.0,Transferencia,42.0
127101,10711,2024-07-17,Electro,367.0,0.2,Efectivo,65.0
139753,12146,2024-07-17,Moda,371.99,0.0,Efectivo,35.0
148887,11537,2024-07-17,Deportes,163.58,0.05,Transferencia,42.0
142254,12742,2024-07-17,Hogar,680.61,0.2,Billetera Digital,65.0
127012,11307,2024-07-17,Audio,530.62,0.05,Tarjeta de Crédito,28.0
148134,14745,2024-07-17,Audio,212.7,0.1,Billetera Digital,42.0
149945,12222,2024-07-17,Electro,73.13,0.0,Billetera Digital,
123342,14278,2024-07-17,Hogar,231.34,0.2,Billetera Digital,42.0
141187,11056,2024-07-17,Hogar,1013.11,0.0,Billetera Digital,28.0
103058,12819,2024-07-17,Moda,373.41,0.0,Billetera Digital,55.0
110517,12123,2024-07-17,Audio,149.23,0.0,Efectivo,22.0
122175,10290,2024-07-17,Electro,435.07,0.05,Tarjeta de Crédito,65.0
103429,10085,2024-07-17,Moda,251.72,0.0,Billetera Digital,65.0
142511,12155,2024-07-17,Hogar,246.9,0.05,Efectivo,55.0
146889,12889,2024-07-17,Deportes,549.16,0.0,Efectivo,35.0
146768,11597,2024-07-17,Deportes,552.72,0.0,Billetera Digital,28.0
111326,14716,2024-07-17,Electro,1147.19,0.0,Efectivo,
146890,11758,2024-07-17,Electro,440.21,0.05,Transferencia,65.0
128687,10085,2024-07-17,Electro,254.48,0.1,Billetera Digital,22.0
124848,13210,2024-07-17,Deportes,610.76,0.0,Efectivo,35.0
132796,11449,2024-07-17,Audio,535.25,0.0,Transferencia,28.0
127700,13216,2024-07-17,Hogar,74.11,0.2,Billetera Digital,28.0
107933,10132,2024-07-17,Moda,306.41,0.0,Transferencia,42.0
146468,11831,2024-07-17,Deportes,523.34,0.2,Billetera Digital,35.0
108592,10957,2024-07-17,Hogar,218.5,0.0,Billetera Digital,28.0
111509,12567,2024-07-17,Electro,361.09,0.0,Billetera Digital,35.0
142565,10260,2024-07-17,Moda,161.72,0.0,Billetera Digital,
107718,13293,2024-07-17,Audio,599.15,0.0,Transferencia,42.0
121331,14119,2024-07-17,Audio,764.6,0.1,Billetera Digital,28.0
106837,13362,2024-07-17,Deportes,297.37,0.2,Billetera Digital,42.0
139689,12665,2024-07-17,Electro,370.69,0.05,Tarjeta de Crédito,
120192,12016,2024-07-17,Audio,225.8,0.0,Tarjeta de Crédito,28.0
112379,11851,2024-07-17,Hogar,542.0,0.0,Efectivo,28.0
147975,11356,2024-07-17,Moda,422.99,0.0,Efectivo,35.0
144669,10587,2024-07-17,Hogar,1153.28,0.05,Efectivo,35.0
149515,12015,2024-07-17,Deportes,473.9,0.0,Transferencia,55.0
125522,12773,2024-07-17,Deportes,519.58,0.0,Transferencia,42.0
129509,14114,2024-07-17,Hogar,413.34,0.0,Billetera Digital,22.0
124134,13314,2024-07-17,Moda,441.0,0.05,Transferencia,42.0
125546,11617,2024-07-17,Hogar,289.31,0.05,Tarjeta de Crédito,22.0
100003,13092,2024-07-17,Deportes,251.88,0.0,Tarjeta de Crédito,42.0
141547,14504,2024-07-17,Deportes,166.44,0.0,Tarjeta de Crédito,28.0
145167,12877,2024-07-17,Deportes,802.13,0.05,Transferencia,35.0
145026,13386,2024-07-17,Electro,376.89,0.0,Billetera Digital,35.0
141510,10071,2024-07-17,Moda,81.49,0.2,Billetera Digital,28.0
109885,13724,2024-07-17,Electro,611.82,0.0,Billetera Digital,22.0
100519,11191,2024-07-17,Moda,394.79,0.05,Tarjeta de Crédito,35.0
106367,13383,2024-07-17,Audio,635.81,0.2,Billetera Digital,35.0
142916,11446,2024-07-17,Audio,524.17,0.2,Billetera Digital,35.0
131220,10649,2024-07-17,Audio,311.62,0.05,Efectivo,22.0
100730,10523,2024-07-17,Deportes,1077.93,0.0,Efectivo,35.0
141860,12821,2024-07-17,Hogar,111.96,0.2,Billetera Digital,22.0
141900,10058,2024-07-17,Deportes,259.14,0.0,Efectivo,42.0
138735,13736,2024-07-17,Deportes,644.42,0.05,Efectivo,
100945,11955,2024-07-17,Audio,281.11,0.0,Tarjeta de Crédito,55.0
144399,14702,2024-07-17,Electro,691.2,0.05,Tarjeta de Crédito,22.0
113176,11897,2024-07-17,Hogar,302.42,0.0,Billetera Digital,28.0
125399,10713,2024-07-17,Moda,256.91,0.05,Efectivo,28.0
128102,14561,2024-07-18,Audio,396.14,0.0,Efectivo,35.0
108454,10877,2024-07-18,Moda,512.72,0.0,Efectivo,55.0
120079,13545,2024-07-18,Audio,103.45,0.0,Tarjeta de Crédito,35.0
125679,14907,2024-07-18,Electro,1149.34,0.2,Efectivo,28.0
127771,12019,2024-07-18,Moda,499.54,0.0,Billetera Digital,35.0
137415,14131,2024-07-18,Deportes,361.36,0.0,Billetera Digital,42.0
109306,11773,2024-07-18,Deportes,173.47,0.0,Tarjeta de Crédito,55.0
103853,11014,2024-07-18,Electro,184.32,0.0,Tarjeta de Crédito,28.0
140992,13492,2024-07-18,Hogar,577.31,0.0,Billetera Digital,28.0
119458,10675,2024-07-18,Electro,303.44,0.0,Billetera Digital,42.0
141594,11058,2024-07-18,Electro,269.2,0.05,Efectivo,55.0
147227,12188,2024-07-18,Electro,741.82,0.1,Transferencia,35.0
133440,10938,2024-07-18,Electro,788.6,0.0,Billetera Digital,35.0
141595,10971,2024-07-18,Electro,274.42,0.05,Transferencia,42.0
133076,12807,2024-07-18,Audio,163.3,0.0,Efectivo,55.0
137066,12187,2024-07-18,Moda,1088.15,0.0,Transferencia,65.0
131628,12419,2024-07-18,Electro,208.97,0.0,Transferencia,35.0
109277,11241,2024-07-18,Hogar,387.03,0.0,Efectivo,35.0
141237,11939,2024-07-18,Audio,777.62,0.0,Tarjeta de Crédito,
134437,10706,2024-07-18,Deportes,144.32,0.0,Transferencia,22.0
125053,14017,2024-07-18,Deportes,1005.34,0.0,Efectivo,22.0
131059,13201,2024-07-18,Electro,524.43,0.1,Tarjeta de Crédito,28.0
121087,13849,2024-07-18,Audio,342.69,0.05,Efectivo,42.0
104984,11907,2024-07-18,Electro,248.36,0.05,Efectivo,35.0
116322,11705,2024-07-18,Audio,254.38,0.0,Tarjeta de Crédito,35.0
104970,12182,2024-07-18,Deportes,1062.02,0.0,Transferencia,35.0
146789,14542,2024-07-18,Audio,450.57,0.0,Billetera Digital,28.0
138436,10514,2024-07-18,Hogar,209.46,0.0,Billetera Digital,28.0
145798,14243,2024-07-18,Electro,401.5,0.0,Efectivo,22.0
144183,12878,2024-07-18,Hogar,760.81,0.0,Transferencia,42.0
133217,12713,2024-07-18,Hogar,330.9,0.0,Billetera Digital,42.0
144235,12479,2024-07-18,Hogar,643.43,0.1,Tarjeta de Crédito,55.0
139609,10571,2024-07-18,Audio,549.75,0.0,Billetera Digital,35.0
106724,12486,2024-07-18,Electro,768.32,0.0,Billetera Digital,35.0
145937,11734,2024-07-18,Audio,698.74,0.0,Tarjeta de Crédito,35.0
106669,14421,2024-07-18,Hogar,483.61,0.05,Transferencia,35.0
126489,13688,2024-07-18,Moda,493.27,0.0,Transferencia,
149414,14053,2024-07-18,Hogar,385.82,0.0,Billetera Digital,42.0
106180,10545,2024-07-18,Hogar,236.41,0.0,Billetera Digital,22.0
119958,11525,2024-07-18,Hogar,130.25,0.05,Efectivo,35.0
113944,14141,2024-07-18,Audio,419.55,0.0,Tarjeta de Crédito,55.0
113942,12515,2024-07-18,Audio,642.57,0.05,Billetera Digital,
117618,12003,2024-07-18,Audio,424.3,0.0,Transferencia,35.0
117621,12246,2024-07-18,Hogar,247.65,0.0,Billetera Digital,35.0
105969,12460,2024-07-18,Audio,716.71,0.0,Efectivo,42.0
126662,12737,2024-07-18,Electro,880.26,0.2,Tarjeta de Crédito,55.0
124264,14131,2024-07-18,Hogar,739.27,0.0,Efectivo,35.0
145965,14379,2024-07-18,Electro,787.32,0.2,Billetera Digital,28.0
109851,12515,2024-07-18,Moda,400.86,0.0,Tarjeta de Crédito,65.0
115370,14190,2024-07-18,Electro,1096.05,0.05,Billetera Digital,35.0
141475,14348,2024-07-18,Audio,479.49,0.2,Tarjeta de Crédito,22.0
136853,10377,2024-07-18,Hogar,142.94,0.05,Billetera Digital,28.0
115442,10722,2024-07-18,Moda,204.54,0.0,Billetera Digital,35.0
124663,12058,2024-07-18,Moda,363.96,0.0,Efectivo,35.0
143417,12629,2024-07-18,Audio,331.82,0.0,Billetera Digital,28.0
119541,13841,2024-07-18,Audio,506.29,0.05,Transferencia,28.0
133018,10344,2024-07-18,Moda,563.36,0.0,Transferencia,42.0
111751,11546,2024-07-18,Audio,474.13,0.0,Efectivo,55.0
135085,13224,2024-07-18,Moda,570.57,0.1,Efectivo,35.0
104467,10314,2024-07-18,Deportes,129.37,0.0,Tarjeta de Crédito,35.0
114276,14286,2024-07-18,Electro,173.48,0.0,Efectivo,35.0
111270,13492,2024-07-19,Audio,318.07,0.0,Transferencia,28.0
139112,11962,2024-07-19,Audio,91.97,0.0,Tarjeta de Crédito,55.0
112470,10468,2024-07-19,Audio,383.05,0.0,Billetera Digital,35.0
121231,11663,2024-07-19,Hogar,689.51,0.05,Billetera Digital,
111171,12407,2024-07-19,Hogar,763.08,0.0,Tarjeta de Crédito,35.0
111347,10276,2024-07-19,Moda,721.8,0.05,Tarjeta de Crédito,42.0
149536,14483,2024-07-19,Hogar,456.82,0.0,Transferencia,22.0
102472,11422,2024-07-19,Electro,434.0,0.05,Tarjeta de Crédito,42.0
133269,10301,2024-07-19,Audio,819.15,0.0,Transferencia,22.0
139269,12843,2024-07-19,Electro,225.61,0.05,Tarjeta de Crédito,65.0
126374,13106,2024-07-19,Audio,262.92,0.0,Transferencia,42.0
121028,11172,2024-07-19,Moda,550.59,0.0,Billetera Digital,28.0
112341,11656,2024-07-19,Moda,234.93,0.0,Billetera Digital,28.0
139424,14690,2024-07-19,Audio,204.97,0.0,Tarjeta de Crédito,22.0
113063,11190,2024-07-19,Audio,74.58,0.0,Transferencia,42.0
117196,11461,2024-07-19,Deportes,307.07,0.05,Billetera Digital,35.0
111506,14263,2024-07-19,Electro,482.56,0.0,Tarjeta de Crédito,28.0
126744,13534,2024-07-19,Hogar,149.37,0.0,Tarjeta de Crédito,35.0
127541,13753,2024-07-19,Audio,450.51,0.05,Billetera Digital,28.0
139653,11382,2024-07-19,Hogar,358.26,0.1,Transferencia,22.0
127422,10549,2024-07-19,Hogar,435.95,0.0,Efectivo,22.0
121598,11176,2024-07-19,Deportes,189.41,0.0,Tarjeta de Crédito,55.0
148397,12576,2024-07-19,Electro,89.95,0.1,Tarjeta de Crédito,22.0
110706,10979,2024-07-19,Hogar,396.99,0.05,Billetera Digital,28.0
126592,10939,2024-07-19,Moda,558.6,0.0,Transferencia,55.0
113838,11317,2024-07-19,Electro,391.88,0.0,Efectivo,
103013,11307,2024-07-19,Electro,763.36,0.05,Transferencia,35.0
100486,10698,2024-07-19,Deportes,387.18,0.0,Transferencia,35.0
130755,10907,2024-07-19,Audio,328.18,0.0,Transferencia,28.0
146936,11920,2024-07-19,Electro,483.93,0.0,Efectivo,35.0
129272,10963,2024-07-19,Hogar,913.99,0.0,Tarjeta de Crédito,42.0
116643,12070,2024-07-19,Moda,97.09,0.0,Tarjeta de Crédito,28.0
105156,13512,2024-07-19,Audio,247.37,0.1,Efectivo,28.0
142790,11943,2024-07-19,Audio,314.1,0.0,Tarjeta de Crédito,35.0
142927,14813,2024-07-19,Hogar,220.81,0.0,Billetera Digital,
115274,11299,2024-07-19,Moda,290.8,0.05,Billetera Digital,28.0
129941,10689,2024-07-19,Hogar,279.51,0.0,Efectivo,35.0
108121,14508,2024-07-19,Moda,865.78,0.0,Efectivo,35.0
145783,13428,2024-07-19,Electro,594.77,0.0,Billetera Digital,35.0
130524,14275,2024-07-19,Deportes,1732.13,0.0,Efectivo,28.0
122775,14350,2024-07-19,Hogar,188.84,0.0,Transferencia,
118842,13044,2024-07-19,Deportes,356.92,0.0,Billetera Digital,22.0
102637,12909,2024-07-19,Deportes,523.14,0.05,Tarjeta de Crédito,42.0
146528,13673,2024-07-19,Electro,895.97,0.0,Transferencia,65.0
130426,13751,2024-07-19,Deportes,367.38,0.1,Transferencia,42.0
104284,10804,2024-07-19,Electro,308.65,0.0,Efectivo,28.0
146155,14754,2024-07-19,Moda,319.66,0.0,Efectivo,35.0
130277,11479,2024-07-19,Audio,184.33,0.05,Transferencia,42.0
115495,13476,2024-07-19,Electro,165.34,0.0,Tarjeta de Crédito,22.0
105349,13156,2024-07-19,Audio,459.47,0.1,Transferencia,42.0
132934,12115,2024-07-19,Deportes,601.03,0.05,Efectivo,22.0
130771,14515,2024-07-19,Deportes,730.85,0.0,Transferencia,35.0
143436,11585,2024-07-19,Moda,750.72,0.0,Billetera Digital,65.0
103392,11546,2024-07-19,Moda,285.39,0.0,Efectivo,28.0
133529,14710,2024-07-19,Moda,364.86,0.0,Efectivo,65.0
105999,13903,2024-07-19,Hogar,447.69,0.0,Transferencia,42.0
147284,12513,2024-07-19,Audio,339.53,0.0,Tarjeta de Crédito,42.0
145225,14877,2024-07-19,Moda,814.8,0.0,Efectivo,22.0
142242,12305,2024-07-19,Deportes,429.32,0.0,Billetera Digital,35.0
147698,12370,2024-07-19,Electro,626.79,0.2,Transferencia,42.0
135626,11961,2024-07-19,Moda,212.46,0.1,Efectivo,35.0
103169,12307,2024-07-19,Audio,162.36,0.05,Billetera Digital,35.0
123778,14451,2024-07-19,Audio,1146.55,0.05,Tarjeta de Crédito,22.0
105747,11340,2024-07-19,Deportes,225.96,0.0,Efectivo,
133473,13243,2024-07-19,Audio,281.51,0.0,Efectivo,35.0
105474,14658,2024-07-19,Electro,217.78,0.0,Billetera Digital,35.0
149816,10264,2024-07-19,Moda,119.5,0.0,Efectivo,22.0
134014,11871,2024-07-19,Electro,218.72,0.0,Tarjeta de Crédito,28.0
109190,11494,2024-07-19,Moda,205.53,0.0,Tarjeta de Crédito,42.0
146143,14090,2024-07-20,Audio,339.17,0.05,Billetera Digital,35.0
139798,13028,2024-07-20,Deportes,879.99,0.05,Tarjeta de Crédito,28.0
128958,14189,2024-07-20,Moda,184.74,0.0,Tarjeta de Crédito,42.0
100502,13222,2024-07-20,Audio,536.29,0.0,Transferencia,42.0
104995,10340,2024-07-20,Hogar,368.76,0.05,Tarjeta de Crédito,35.0
144716,12215,2024-07-20,Moda,237.21,0.05,Billetera Digital,35.0
123831,10393,2024-07-20,Audio,250.84,0.0,Tarjeta de Crédito,55.0
149554,12613,2024-07-20,Deportes,525.26,0.0,Billetera Digital,55.0
144242,10315,2024-07-20,Deportes,294.9,0.1,Transferencia,22.0
127380,13214,2024-07-20,Audio,750.1,0.0,Transferencia,55.0
144436,13221,2024-07-20,Deportes,356.04,0.05,Efectivo,42.0
106437,12262,2024-07-20,Moda,724.51,0.05,Transferencia,42.0
112513,11876,2024-07-20,Deportes,116.92,0.05,Tarjeta de Crédito,22.0
145347,13795,2024-07-20,Audio,419.74,0.0,Transferencia,55.0
133768,11496,2024-07-20,Hogar,431.45,0.2,Tarjeta de Crédito,35.0
139372,14654,2024-07-20,Deportes,431.95,0.0,Tarjeta de Crédito,28.0
145474,13664,2024-07-20,Moda,493.33,0.1,Efectivo,42.0
124114,12357,2024-07-20,Electro,425.03,0.0,Efectivo,42.0
126578,12865,2024-07-20,Deportes,154.07,0.05,Tarjeta de Crédito,28.0
133985,13177,2024-07-20,Hogar,346.39,0.0,Tarjeta de Crédito,35.0
116112,13438,2024-07-20,Hogar,391.65,0.05,Tarjeta de Crédito,42.0
102665,13938,2024-07-20,Audio,423.04,0.0,Efectivo,65.0
128904,12859,2024-07-20,Hogar,783.67,0.0,Efectivo,35.0
108767,14299,2024-07-20,Hogar,98.77,0.0,Transferencia,22.0
121404,10991,2024-07-20,Moda,238.45,0.0,Transferencia,35.0
142333,10646,2024-07-20,Electro,787.74,0.0,Transferencia,22.0
125792,10437,2024-07-20,Hogar,651.25,0.0,Efectivo,65.0
142319,10279,2024-07-20,Hogar,798.69,0.0,Tarjeta de Crédito,22.0
114620,13273,2024-07-20,Electro,212.02,0.0,Billetera Digital,35.0
128382,14905,2024-07-20,Hogar,581.03,0.0,Transferencia,65.0
122433,11267,2024-07-20,Moda,666.23,0.1,Billetera Digital,22.0
137146,13440,2024-07-20,Audio,473.36,0.05,Billetera Digital,42.0
103202,12010,2024-07-20,Audio,208.07,0.05,Tarjeta de Crédito,55.0
112703,14365,2024-07-20,Deportes,336.98,0.0,Efectivo,42.0
141831,12275,2024-07-20,Audio,1002.56,0.0,Tarjeta de Crédito,22.0
131222,13048,2024-07-20,Electro,296.11,0.0,Efectivo,42.0
141246,14409,2024-07-20,Hogar,377.97,0.0,Billetera Digital,
147702,10242,2024-07-20,Hogar,594.46,0.0,Tarjeta de Crédito,55.0
109926,11854,2024-07-20,Electro,125.42,0.2,Efectivo,
114666,14971,2024-07-20,Hogar,555.99,0.0,Transferencia,22.0
135109,12625,2024-07-20,Moda,853.86,0.0,Efectivo,65.0
134307,13651,2024-07-20,Deportes,255.04,0.0,Transferencia,35.0
148429,13169,2024-07-20,Hogar,938.15,0.1,Billetera Digital,28.0
130343,11360,2024-07-20,Moda,337.52,0.05,Billetera Digital,65.0
114290,12652,2024-07-20,Audio,196.72,0.05,Efectivo,28.0
136810,11935,2024-07-20,Electro,54.12,0.0,Billetera Digital,22.0
120978,12945,2024-07-20,Moda,616.6,0.2,Tarjeta de Crédito,28.0
137740,13006,2024-07-20,Hogar,616.27,0.0,Transferencia,42.0
111507,12089,2024-07-20,Hogar,143.4,0.0,Billetera Digital,22.0
114338,11876,2024-07-20,Hogar,309.56,0.0,Transferencia,35.0
140635,14266,2024-07-20,Electro,238.96,0.1,Tarjeta de Crédito,28.0
148789,13492,2024-07-20,Hogar,211.97,0.05,Tarjeta de Crédito,55.0
134267,11004,2024-07-20,Audio,361.84,0.0,Efectivo,28.0
140377,14275,2024-07-20,Deportes,203.06,0.0,Tarjeta de Crédito,65.0
101629,13804,2024-07-20,Moda,268.3,0.05,Transferencia,65.0
111127,12804,2024-07-20,Electro,346.87,0.05,Billetera Digital,28.0
118030,13693,2024-07-20,Deportes,258.04,0.05,Billetera Digital,65.0
146935,14702,2024-07-20,Audio,951.45,0.2,Efectivo,55.0
127711,11313,2024-07-20,Audio,466.93,0.0,Efectivo,28.0
115324,13756,2024-07-20,Moda,436.0,0.0,Billetera Digital,55.0
135144,13048,2024-07-20,Audio,461.15,0.0,Efectivo,42.0
121884,14888,2024-07-20,Electro,303.36,0.0,Tarjeta de Crédito,28.0
120218,11438,2024-07-20,Deportes,414.44,0.0,Billetera Digital,42.0
100050,10775,2024-07-20,Electro,186.3,0.0,Efectivo,65.0
127126,12143,2024-07-20,Hogar,283.85,0.05,Efectivo,35.0
149670,13661,2024-07-20,Audio,582.84,0.0,Billetera Digital,42.0
120202,12297,2024-07-20,Audio,855.55,0.0,Billetera Digital,65.0
113303,14455,2024-07-20,Electro,228.73,0.0,Transferencia,65.0
137049,11098,2024-07-21,Audio,441.25,0.0,Transferencia,42.0
119799,10691,2024-07-21,Moda,393.61,0.0,Transferencia,35.0
111365,13557,2024-07-21,Moda,392.28,0.0,Transferencia,55.0
147214,11013,2024-07-21,Electro,862.17,0.0,Tarjeta de Crédito,22.0
127204,13394,2024-07-21,Electro,561.67,0.05,Transferencia,35.0
135980,10757,2024-07-21,Deportes,367.45,0.2,Transferencia,
148670,13505,2024-07-21,Hogar,545.33,0.0,Transferencia,28.0
144313,12050,2024-07-21,Hogar,676.19,0.05,Efectivo,65.0
134163,12206,2024-07-21,Audio,272.03,0.0,Tarjeta de Crédito,55.0
133811,11456,2024-07-21,Deportes,503.8,0.05,Transferencia,42.0
146077,11598,2024-07-21,Deportes,320.66,0.1,Billetera Digital,35.0
105601,10515,2024-07-21,Electro,386.13,0.0,Billetera Digital,35.0
139140,14527,2024-07-21,Deportes,400.85,0.05,Billetera Digital,
149755,10578,2024-07-21,Deportes,301.65,0.05,Billetera Digital,28.0
121200,11523,2024-07-21,Electro,124.0,0.05,Billetera Digital,35.0
104658,10310,2024-07-21,Audio,227.51,0.05,Tarjeta de Crédito,22.0
112104,13057,2024-07-21,Electro,131.03,0.0,Efectivo,35.0
107522,13870,2024-07-21,Hogar,391.86,0.0,Tarjeta de Crédito,42.0
120741,13307,2024-07-21,Deportes,459.66,0.0,Transferencia,
100618,12871,2024-07-21,Audio,197.78,0.0,Billetera Digital,35.0
148932,14550,2024-07-21,Hogar,75.66,0.05,Tarjeta de Crédito,28.0
133017,14020,2024-07-21,Hogar,333.89,0.0,Efectivo,42.0
143039,11727,2024-07-21,Electro,286.0,0.0,Tarjeta de Crédito,22.0
146738,11688,2024-07-21,Deportes,412.14,0.1,Tarjeta de Crédito,35.0
143403,13146,2024-07-21,Moda,206.86,0.2,Billetera Digital,28.0
123711,14379,2024-07-21,Deportes,338.27,0.05,Tarjeta de Crédito,55.0
145485,14789,2024-07-21,Deportes,530.3,0.05,Billetera Digital,28.0
146815,14722,2024-07-21,Deportes,432.25,0.05,Tarjeta de Crédito,22.0
142827,12213,2024-07-21,Hogar,448.18,0.2,Billetera Digital,55.0
145424,10068,2024-07-21,Audio,188.04,0.0,Efectivo,28.0
139745,12591,2024-07-21,Audio,373.16,0.05,Efectivo,42.0
149030,12191,2024-07-21,Audio,500.54,0.0,Tarjeta de Crédito,42.0
149051,12469,2024-07-21,Moda,747.48,0.0,Tarjeta de Crédito,35.0
124175,13812,2024-07-21,Hogar,338.05,0.05,Transferencia,22.0
116453,11836,2024-07-21,Electro,284.93,0.0,Transferencia,35.0
104462,13129,2024-07-21,Hogar,649.19,0.2,Tarjeta de Crédito,22.0
109256,14729,2024-07-21,Audio,1790.15,0.0,Billetera Digital,28.0
104179,13575,2024-07-21,Electro,359.4,0.1,Tarjeta de Crédito,22.0
135010,14946,2024-07-21,Moda,430.5,0.0,Billetera Digital,28.0
113526,14288,2024-07-21,Audio,351.31,0.0,Tarjeta de Crédito,65.0
120518,11474,2024-07-21,Audio,267.5,0.0,Billetera Digital,22.0
117008,12052,2024-07-21,Deportes,304.19,0.0,Billetera Digital,35.0
110711,14576,2024-07-21,Audio,474.07,0.0,Billetera Digital,42.0
110036,14741,2024-07-21,Hogar,157.06,0.0,Tarjeta de Crédito,55.0
130010,10139,2024-07-21,Electro,235.31,0.0,Billetera Digital,35.0
134009,13810,2024-07-21,Deportes,339.96,0.0,Efectivo,42.0
110100,11753,2024-07-21,Audio,322.52,0.0,Transferencia,28.0
148368,13422,2024-07-21,Moda,1254.88,0.0,Billetera Digital,28.0
102408,12125,2024-07-21,Electro,304.87,0.1,Transferencia,42.0
145808,14359,2024-07-21,Hogar,517.25,0.05,Tarjeta de Crédito,35.0
141084,11826,2024-07-21,Hogar,218.53,0.0,Efectivo,28.0
137522,12164,2024-07-21,Deportes,693.6,0.0,Efectivo,35.0
102176,13631,2024-07-21,Electro,698.06,0.05,Tarjeta de Crédito,22.0
106741,10639,2024-07-21,Moda,171.15,0.0,Efectivo,35.0
102310,10022,2024-07-21,Audio,771.28,0.0,Efectivo,55.0
140900,10031,2024-07-21,Electro,956.68,0.0,Transferencia,28.0
100021,11082,2024-07-21,Audio,1387.09,0.0,Efectivo,22.0
136038,10385,2024-07-21,Deportes,353.19,0.2,Tarjeta de Crédito,55.0
120389,13754,2024-07-21,Electro,360.48,0.0,Efectivo,22.0
147845,11709,2024-07-21,Moda,248.45,0.0,Billetera Digital,42.0
115816,13066,2024-07-21,Electro,438.82,0.0,Tarjeta de Crédito,28.0
111010,12913,2024-07-21,Electro,1798.67,0.0,Tarjeta de Crédito,35.0
102836,10987,2024-07-21,Deportes,231.79,0.2,Transferencia,28.0
123603,13478,2024-07-21,Moda,135.88,0.0,Tarjeta de Crédito,28.0
141584,12317,2024-07-21,Deportes,383.34,0.0,Billetera Digital,
102684,11904,2024-07-21,Audio,394.69,0.2,Transferencia,22.0
145200,14981,2024-07-21,Moda,342.21,0.0,Tarjeta de Crédito,42.0
129558,11552,2024-07-21,Hogar,324.61,0.0,Billetera Digital,22.0
113138,11511,2024-07-21,Audio,814.12,0.05,Transferencia,35.0
129253,12731,2024-07-21,Electro,610.84,0.1,Billetera Digital,42.0
