id_transaccion,id_cliente,fecha_compra,categoria_prod,precio_bruto,descuento_aplicado,metodo_pago,edad_cliente,estado_cliente,precio_final
112116,12924,2024-08-28,Audio,317.25,0.0,Tarjeta de Crédito,35,Activo,317.25
132615,12605,2024-08-28,Audio,368.93,0.0,Transferencia,22,Activo,368.93
125908,12493,2024-08-28,Hogar,137.18,0.05,Tarjeta de Crédito,42,Activo,130.321
113130,10473,2024-08-28,Moda,229.61,0.05,Transferencia,28,Activo,218.1295
107377,11656,2024-08-28,Hogar,474.13,0.1,Transferencia,22,Activo,426.717
103630,11363,2024-08-28,Electro,209.89,0.0,Tarjeta de Crédito,22,Activo,209.89
134751,12819,2024-08-28,Deportes,509.0,0.1,Efectivo,35,Activo,458.1
132871,12192,2024-08-28,Electro,740.09,0.0,Transferencia,35,Activo,740.09
131641,12967,2024-08-28,Electro,226.31,0.05,Tarjeta de Crédito,35,Activo,214.9945
110661,11058,2024-08-29,Electro,131.89,0.0,Tarjeta de Crédito,35,Activo,131.89
108674,10652,2024-08-29,Electro,120.56,0.0,Billetera Digital,28,Activo,120.56
129596,13881,2024-08-29,Moda,626.8,0.0,Tarjeta de Crédito,35,Activo,626.8
147935,11837,2024-08-29,Audio,256.58,0.1,Tarjeta de Crédito,28,Churn,230.922
103652,11907,2024-08-29,Audio,238.61,0.05,Transferencia,42,Activo,226.6795
115563,10343,2024-08-29,Moda,148.5,0.05,Billetera Digital,28,Activo,141.075
149226,13128,2024-08-29,Moda,805.6,0.2,Tarjeta de Crédito,28,Activo,644.48
134123,13922,2024-08-29,Moda,115.89,0.05,Tarjeta de Crédito,65,Activo,110.0955
102497,13062,2024-08-29,Audio,357.32,0.0,Billetera Digital,35,Activo,357.32
148485,14097,2024-08-29,Audio,822.44,0.0,Transferencia,42,Activo,822.44
145353,11665,2024-08-29,Hogar,327.22,0.0,Efectivo,35,Activo,327.22
120640,11554,2024-08-29,Hogar,161.89,0.05,Efectivo,42,Activo,153.79549999999998
123172,14442,2024-08-29,Audio,1088.16,0.2,Tarjeta de Crédito,55,Activo,870.5280000000001
148442,14896,2024-08-29,Electro,702.71,0.2,Efectivo,22,Activo,562.168
126957,12764,2024-08-29,Moda,202.52,0.0,Billetera Digital,22,Activo,202.52
146947,14972,2024-08-29,Hogar,517.77,0.0,Tarjeta de Crédito,35,Churn,517.77
119713,13060,2024-08-29,Deportes,425.11,0.0,Transferencia,28,Activo,425.11
137813,13212,2024-08-29,Audio,219.48,0.2,Billetera Digital,35,Activo,175.584
128071,13726,2024-08-29,Moda,320.53,0.0,Efectivo,28,Activo,320.53
107729,11259,2024-08-29,Audio,852.56,0.05,Billetera Digital,35,Activo,809.9319999999999
120515,12481,2024-08-29,Moda,438.93,0.0,Tarjeta de Crédito,35,Activo,438.93
117663,11612,2024-08-29,Electro,491.76,0.0,Transferencia,65,Activo,491.76
122730,10429,2024-08-29,Deportes,287.58,0.0,Efectivo,35,Activo,287.58
136087,14548,2024-08-29,Moda,515.86,0.2,Tarjeta de Crédito,42,Activo,412.68800000000005
144475,14194,2024-08-29,Moda,274.13,0.0,Tarjeta de Crédito,35,Activo,274.13
143051,13432,2024-08-29,Deportes,195.64,0.0,Billetera Digital,35,Activo,195.64
107843,10222,2024-08-29,Deportes,632.35,0.0,Efectivo,65,Activo,632.35
131315,14668,2024-08-29,Deportes,423.45,0.2,Tarjeta de Crédito,22,Activo,338.76
144062,10424,2024-08-29,Moda,170.31,0.05,Efectivo,42,Activo,161.7945
114345,14957,2024-08-29,Hogar,183.37,0.0,Efectivo,65,Activo,183.37
143507,12864,2024-08-29,Electro,182.71,0.05,Billetera Digital,28,Activo,173.5745
104208,12850,2024-08-29,Electro,622.61,0.0,Efectivo,42,Churn,622.61
132129,10079,2024-08-29,Electro,349.8,0.0,Billetera Digital,35,Activo,349.8
104114,13645,2024-08-29,Electro,488.13,0.05,Tarjeta de Crédito,42,Churn,463.7235
144522,10358,2024-08-29,Deportes,229.2,0.0,Billetera Digital,22,Activo,229.2
114081,10682,2024-08-29,Electro,128.2,0.1,Tarjeta de Crédito,35,Activo,115.38
101090,10774,2024-08-29,Electro,332.37,0.1,Tarjeta de Crédito,22,Activo,299.13300000000004
104150,12915,2024-08-29,Deportes,325.66,0.0,Billetera Digital,35,Activo,325.66
104709,14524,2024-08-29,Moda,112.96,0.05,Efectivo,28,Activo,107.31199999999998
132118,13612,2024-08-29,Audio,156.1,0.2,Transferencia,35,Activo,124.88
102291,14865,2024-08-29,Electro,266.25,0.05,Efectivo,55,Activo,252.9375
101510,11980,2024-08-29,Hogar,414.42,0.2,Tarjeta de Crédito,35,Activo,331.53600000000006
127968,13687,2024-08-29,Hogar,170.46,0.0,Efectivo,35,Activo,170.46
140896,11958,2024-08-29,Moda,590.72,0.0,Transferencia,35,Activo,590.72
144368,11487,2024-08-29,Audio,313.29,0.0,Transferencia,28,Activo,313.29
102151,14592,2024-08-29,Deportes,319.62,0.0,Efectivo,35,Activo,319.62
106600,11947,2024-08-29,Deportes,177.8,0.1,Billetera Digital,42,Activo,160.02
136187,12301,2024-08-29,Moda,285.13,0.05,Efectivo,65,Activo,270.8735
126607,13903,2024-08-29,Electro,447.11,0.0,Tarjeta de Crédito,35,Activo,447.11
139199,10110,2024-08-29,Audio,951.45,0.05,Billetera Digital,35,Activo,903.8775
147452,10660,2024-08-29,Electro,271.23,0.1,Efectivo,35,Activo,244.10700000000003
135772,10182,2024-08-29,Audio,533.2,0.05,Efectivo,42,Activo,506.54
130674,10495,2024-08-29,Audio,434.16,0.0,Transferencia,65,Activo,434.16
122585,11597,2024-08-29,Audio,552.86,0.0,Tarjeta de Crédito,28,Activo,552.86
111091,11286,2024-08-29,Deportes,123.41,0.0,Transferencia,35,Activo,123.41
124214,14875,2024-08-29,Audio,150.94,0.0,Tarjeta de Crédito,35,Activo,150.94
113079,12064,2024-08-29,Hogar,229.7,0.05,Tarjeta de Crédito,35,Activo,218.21499999999997
139743,11499,2024-08-29,Hogar,377.46,0.0,Efectivo,35,Activo,377.46
110356,10668,2024-08-29,Electro,339.6,0.0,Tarjeta de Crédito,35,Activo,339.6
138962,12340,2024-08-29,Audio,589.63,0.0,Efectivo,65,Activo,589.63
122133,13646,2024-08-29,Moda,266.41,0.2,Tarjeta de Crédito,42,Activo,213.12800000000004
117033,12427,2024-08-29,Moda,922.57,0.05,Efectivo,35,Activo,876.4415
126815,11465,2024-08-29,Audio,783.91,0.0,Billetera Digital,65,Activo,783.91
122942,14480,2024-08-29,Electro,382.44,0.05,Transferencia,35,Activo,363.318
102828,13403,2024-08-29,Electro,505.38,0.0,Transferencia,42,Activo,505.38
135408,14117,2024-08-30,Deportes,415.75,0.05,Efectivo,65,Activo,394.9625
131566,10185,2024-08-30,Hogar,636.84,0.2,Efectivo,28,Activo,509.47200000000004
127155,13372,2024-08-30,Audio,742.17,0.1,Transferencia,55,Activo,667.953
147383,11989,2024-08-30,Moda,453.53,0.0,Tarjeta de Crédito,28,Activo,453.53
139503,12887,2024-08-30,Moda,336.24,0.2,Efectivo,35,Activo,268.992
141042,13100,2024-08-30,Electro,899.49,0.0,Transferencia,22,Activo,899.49
129151,10742,2024-08-30,Audio,300.77,0.0,Tarjeta de Crédito,42,Activo,300.77
131586,14148,2024-08-30,Hogar,198.54,0.0,Efectivo,22,Activo,198.54
103341,13402,2024-08-30,Audio,252.32,0.0,Efectivo,55,Activo,252.32
145791,13454,2024-08-30,Moda,286.43,0.05,Transferencia,42,Activo,272.1085
108940,11088,2024-08-30,Electro,460.14,0.0,Efectivo,35,Activo,460.14
143699,12774,2024-08-30,Electro,154.75,0.0,Transferencia,28,Activo,154.75
120440,11641,2024-08-30,Deportes,397.73,0.1,Tarjeta de Crédito,65,Activo,357.95700000000005
116847,10106,2024-08-30,Hogar,290.45,0.1,Billetera Digital,35,Activo,261.405
123400,14236,2024-08-30,Hogar,164.71,0.0,Transferencia,28,Activo,164.71
123239,10289,2024-08-30,Electro,616.52,0.1,Efectivo,35,Activo,554.868
128416,12958,2024-08-30,Hogar,493.15,0.0,Tarjeta de Crédito,28,Activo,493.15
142411,13571,2024-08-30,Hogar,1116.53,0.0,Efectivo,22,Activo,1116.53
116383,13088,2024-08-30,Moda,403.33,0.0,Efectivo,65,Activo,403.33
135332,11606,2024-08-30,Hogar,128.13,0.2,Tarjeta de Crédito,35,Activo,102.504
121519,14757,2024-08-30,Hogar,380.8,0.1,Billetera Digital,28,Activo,342.72
146063,14256,2024-08-30,Deportes,209.31,0.2,Efectivo,35,Activo,167.448
127951,12585,2024-08-30,Hogar,239.15,0.2,Efectivo,35,Activo,191.32000000000002
146006,11991,2024-08-30,Hogar,260.9,0.05,Tarjeta de Crédito,35,Activo,247.85499999999996
110435,10011,2024-08-30,Electro,477.03,0.0,Billetera Digital,22,Activo,477.03
147324,11660,2024-08-30,Electro,188.14,0.1,Billetera Digital,35,Activo,169.326
100593,13019,2024-08-30,Audio,297.18,0.0,Efectivo,22,Activo,297.18
113404,13153,2024-08-30,Moda,623.56,0.05,Efectivo,22,Activo,592.382
104622,12341,2024-08-30,Deportes,278.32,0.0,Billetera Digital,55,Churn,278.32
114228,14364,2024-08-30,Electro,171.96,0.0,Efectivo,42,Activo,171.96
118764,13483,2024-08-30,Hogar,93.16,0.2,Efectivo,22,Churn,74.528
136239,11041,2024-08-30,Electro,391.94,0.0,Billetera Digital,42,Activo,391.94
111001,11462,2024-08-30,Moda,151.57,0.0,Billetera Digital,28,Activo,151.57
129582,14463,2024-08-30,Deportes,441.8,0.05,Billetera Digital,42,Activo,419.71
117952,10448,2024-08-30,Moda,181.73,0.1,Transferencia,22,Churn,163.557
121974,12332,2024-08-30,Audio,407.06,0.0,Billetera Digital,55,Activo,407.06
114918,10556,2024-08-30,Audio,239.62,0.05,Billetera Digital,28,Activo,227.63899999999998
145619,13792,2024-08-30,Moda,317.73,0.0,Tarjeta de Crédito,22,Activo,317.73
122520,14554,2024-08-30,Electro,326.13,0.0,Tarjeta de Crédito,28,Churn,326.13
116516,12002,2024-08-30,Hogar,640.66,0.05,Tarjeta de Crédito,65,Activo,608.627
113713,11460,2024-08-30,Audio,92.13,0.0,Transferencia,42,Activo,92.13
135942,10536,2024-08-30,Audio,255.37,0.1,Tarjeta de Crédito,55,Activo,229.833
133077,10940,2024-08-30,Moda,360.76,0.1,Billetera Digital,35,Activo,324.684
141845,10734,2024-08-30,Moda,378.87,0.2,Transferencia,35,Activo,303.096
140416,14082,2024-08-30,Hogar,222.24,0.1,Tarjeta de Crédito,35,Activo,200.01600000000002
119000,12165,2024-08-30,Moda,729.17,0.0,Transferencia,28,Activo,729.17
127681,14839,2024-08-30,Audio,714.26,0.0,Efectivo,42,Activo,714.26
106447,13438,2024-08-30,Deportes,181.25,0.0,Tarjeta de Crédito,55,Activo,181.25
138815,11974,2024-08-30,Hogar,429.62,0.05,Billetera Digital,28,Activo,408.139
127356,11890,2024-08-30,Audio,432.49,0.05,Transferencia,28,Activo,410.8655
135162,13163,2024-08-30,Hogar,205.56,0.2,Tarjeta de Crédito,35,Activo,164.448
115754,13520,2024-08-30,Audio,144.81,0.0,Efectivo,28,Activo,144.81
144630,14094,2024-08-30,Hogar,285.14,0.0,Efectivo,35,Activo,285.14
139124,12342,2024-08-30,Electro,175.25,0.1,Transferencia,42,Activo,157.725
121122,10103,2024-08-30,Deportes,347.78,0.2,Billetera Digital,28,Activo,278.224
141435,10455,2024-08-30,Moda,679.62,0.0,Efectivo,35,Activo,679.62
116951,14451,2024-08-30,Audio,745.63,0.0,Transferencia,22,Activo,745.63
143038,13065,2024-08-30,Audio,330.05,0.0,Transferencia,28,Activo,330.05
142543,10945,2024-08-30,Moda,137.37,0.0,Tarjeta de Crédito,55,Activo,137.37
115561,13785,2024-08-30,Electro,516.41,0.0,Transferencia,28,Activo,516.41
103585,11991,2024-08-30,Deportes,197.74,0.0,Billetera Digital,22,Activo,197.74
121174,14085,2024-08-30,Hogar,158.65,0.0,Transferencia,35,Activo,158.65
130797,11745,2024-08-30,Deportes,194.23,0.0,Efectivo,42,Activo,194.23
145182,13257,2024-08-30,Hogar,378.99,0.05,Efectivo,22,Activo,360.0405
105470,11451,2024-08-30,Electro,548.47,0.05,Billetera Digital,42,Activo,521.0465
111813,11138,2024-08-30,Electro,354.41,0.0,Tarjeta de Crédito,22,Activo,354.41
149720,10586,2024-08-30,Hogar,283.19,0.0,Billetera Digital,35,Churn,283.19
114008,13667,2024-08-30,Deportes,359.76,0.0,Transferencia,28,Activo,359.76
144555,10222,2024-08-30,Electro,204.98,0.1,Efectivo,28,Activo,184.482
121515,13481,2024-08-31,Electro,128.68,0.05,Tarjeta de Crédito,22,Activo,122.246
107536,11649,2024-08-31,Hogar,183.48,0.0,Efectivo,22,Activo,183.48
134110,13740,2024-08-31,Moda,246.13,0.05,Efectivo,65,Churn,233.8235
135044,10939,2024-08-31,Audio,364.89,0.2,Efectivo,35,Activo,291.912
147678,11436,2024-08-31,Moda,230.2,0.0,Billetera Digital,28,Activo,230.2
120867,11034,2024-08-31,Moda,286.24,0.0,Tarjeta de Crédito,28,Churn,286.24
129474,12884,2024-08-31,Moda,234.04,0.0,Efectivo,28,Activo,234.04
132192,13530,2024-08-31,Hogar,128.01,0.05,Billetera Digital,28,Activo,121.60949999999998
124644,13266,2024-08-31,Audio,645.41,0.0,Transferencia,28,Activo,645.41
134620,12892,2024-08-31,Hogar,520.98,0.1,Tarjeta de Crédito,65,Activo,468.882
144621,13627,2024-08-31,Hogar,259.87,0.0,Billetera Digital,55,Activo,259.87
125543,14973,2024-08-31,Electro,1229.77,0.0,Transferencia,65,Activo,1229.77
127979,12551,2024-08-31,Deportes,460.44,0.05,Billetera Digital,22,Activo,437.41799999999995
102762,11846,2024-08-31,Hogar,452.83,0.0,Tarjeta de Crédito,22,Churn,452.83
136806,12497,2024-08-31,Hogar,58.41,0.0,Efectivo,65,Activo,58.41
107604,10769,2024-08-31,Deportes,417.88,0.1,Billetera Digital,55,Activo,376.092
115873,13480,2024-08-31,Deportes,101.48,0.0,Transferencia,55,Activo,101.48
129731,13080,2024-08-31,Hogar,691.75,0.2,Tarjeta de Crédito,35,Churn,553.4
107637,11930,2024-08-31,Electro,186.08,0.0,Billetera Digital,65,Activo,186.08
107271,12679,2024-08-31,Audio,183.74,0.1,Tarjeta de Crédito,28,Activo,165.366
131956,11976,2024-08-31,Deportes,446.16,0.0,Transferencia,22,Activo,446.16
107059,11537,2024-08-31,Electro,225.8,0.0,Billetera Digital,28,Activo,225.8
114652,11236,2024-08-31,Deportes,996.76,0.05,Billetera Digital,65,Activo,946.9219999999999
142074,14411,2024-08-31,Electro,454.1,0.0,Transferencia,35,Activo,454.1
145500,11925,2024-08-31,Deportes,348.84,0.05,Efectivo,22,Activo,331.39799999999997
144605,14603,2024-08-31,Deportes,428.45,0.2,Transferencia,42,Activo,342.76
124880,10483,2024-08-31,Electro,630.33,0.0,Efectivo,65,Activo,630.33
127914,14038,2024-08-31,Electro,144.91,0.2,Efectivo,28,Activo,115.928
130563,13585,2024-08-31,Electro,583.94,0.0,Efectivo,42,Activo,583.94
112093,14019,2024-08-31,Electro,203.88,0.0,Efectivo,35,Activo,203.88
120635,13902,2024-08-31,Electro,1714.08,0.0,Efectivo,42,Activo,1714.08
129405,12302,2024-08-31,Deportes,440.28,0.0,Tarjeta de Crédito,65,Activo,440.28
106196,12244,2024-08-31,Audio,761.3,0.0,Tarjeta de Crédito,65,Activo,761.3
125972,12701,2024-08-31,Electro,333.93,0.1,Billetera Digital,42,Activo,300.53700000000003
147571,12044,2024-08-31,Electro,626.7,0.0,Transferencia,35,Activo,626.7
115097,14234,2024-08-31,Deportes,462.17,0.1,Transferencia,28,Activo,415.95300000000003
145052,12770,2024-08-31,Moda,729.5,0.05,Tarjeta de Crédito,28,Activo,693.025
125401,11890,2024-08-31,Audio,683.34,0.0,Transferencia,42,Activo,683.34
132908,11138,2024-08-31,Hogar,1413.7,0.05,Efectivo,35,Activo,1343.0149999999999
104849,12971,2024-08-31,Hogar,454.64,0.1,Tarjeta de Crédito,42,Activo,409.176
117612,10944,2024-08-31,Electro,520.26,0.0,Transferencia,28,Activo,520.26
115169,14939,2024-08-31,Moda,122.06,0.2,Billetera Digital,28,Activo,97.64800000000001
135302,12923,2024-08-31,Moda,528.53,0.05,Billetera Digital,65,Activo,502.10349999999994
130811,10663,2024-08-31,Deportes,856.65,0.0,Efectivo,22,Activo,856.65
140724,10525,2024-08-31,Hogar,413.78,0.0,Billetera Digital,65,Activo,413.78
103512,10083,2024-08-31,Electro,137.68,0.05,Transferencia,35,Activo,130.796
139120,13683,2024-08-31,Deportes,931.12,0.05,Efectivo,28,Activo,884.564
115567,13542,2024-08-31,Electro,1018.7,0.0,Efectivo,55,Activo,1018.7
120139,12610,2024-08-31,Hogar,259.99,0.05,Tarjeta de Crédito,28,Churn,246.9905
103802,14785,2024-08-31,Electro,336.48,0.0,Billetera Digital,65,Activo,336.48
140480,13456,2024-08-31,Moda,965.19,0.0,Transferencia,35,Activo,965.19
142265,11937,2024-08-31,Moda,478.8,0.0,Transferencia,28,Activo,478.8
130255,12780,2024-08-31,Audio,545.7,0.2,Billetera Digital,65,Activo,436.56000000000006
127596,14106,2024-08-31,Hogar,535.59,0.2,Billetera Digital,55,Activo,428.47200000000004
131113,10321,2024-08-31,Hogar,412.84,0.0,Billetera Digital,35,Activo,412.84
147497,10459,2024-08-31,Electro,282.14,0.05,Tarjeta de Crédito,28,Activo,268.03299999999996
145939,14913,2024-08-31,Moda,81.5,0.0,Billetera Digital,35,Activo,81.5
129603,13662,2024-08-31,Audio,267.07,0.0,Billetera Digital,35,Churn,267.07
132310,12207,2024-08-31,Hogar,369.81,0.05,Efectivo,55,Activo,351.3195
121189,14705,2024-08-31,Audio,251.08,0.0,Tarjeta de Crédito,42,Activo,251.08
119992,12494,2024-08-31,Hogar,299.47,0.0,Billetera Digital,35,Activo,299.47
127325,14513,2024-08-31,Hogar,690.19,0.05,Transferencia,35,Activo,655.6805
110564,12259,2024-08-31,Moda,219.65,0.2,Efectivo,65,Activo,175.72000000000003
122301,10328,2024-08-31,Deportes,1040.06,0.0,Billetera Digital,65,Activo,1040.06
140971,11035,2024-08-31,Electro,781.7,0.0,Tarjeta de Crédito,35,Activo,781.7
143991,14994,2024-08-31,Audio,1048.32,0.1,Tarjeta de Crédito,35,Activo,943.4879999999999
125241,12301,2024-08-31,Audio,312.31,0.0,Transferencia,65,Activo,312.31
133029,10523,2024-08-31,Moda,347.05,0.1,Efectivo,35,Activo,312.345
130251,14420,2024-08-31,Hogar,129.28,0.0,Transferencia,35,Activo,129.28
118730,12844,2024-08-31,Moda,453.95,0.0,Transferencia,35,Activo,453.95
137396,12192,2024-08-31,Audio,220.86,0.0,Tarjeta de Crédito,35,Activo,220.86
130023,10983,2024-09-01,Audio,609.08,0.0,Transferencia,65,Activo,609.08
133160,10416,2024-09-01,Electro,718.3,0.0,Efectivo,35,Activo,718.3
102729,12315,2024-09-01,Deportes,255.58,0.2,Transferencia,42,Activo,204.46400000000003
119257,14014,2024-09-01,Deportes,557.38,0.0,Tarjeta de Crédito,35,Activo,557.38
102765,10771,2024-09-01,Hogar,132.91,0.05,Billetera Digital,42,Activo,126.26449999999998
141601,11502,2024-09-01,Moda,105.48,0.0,Tarjeta de Crédito,42,Churn,105.48
123327,13825,2024-09-01,Deportes,507.09,0.05,Tarjeta de Crédito,42,Activo,481.73549999999994
102398,11019,2024-09-01,Audio,121.27,0.1,Billetera Digital,35,Activo,109.143
121863,14215,2024-09-01,Deportes,547.07,0.1,Efectivo,35,Activo,492.36300000000006
136231,13678,2024-09-01,Moda,87.87,0.0,Tarjeta de Crédito,35,Activo,87.87
147607,14234,2024-09-01,Hogar,873.98,0.0,Efectivo,35,Activo,873.98
109853,11417,2024-09-01,Hogar,283.21,0.0,Billetera Digital,22,Activo,283.21
140723,10123,2024-09-01,Moda,350.75,0.1,Billetera Digital,42,Churn,315.675
103051,13825,2024-09-01,Electro,667.15,0.2,Efectivo,65,Activo,533.72
103900,12761,2024-09-01,Hogar,104.0,0.2,Tarjeta de Crédito,42,Churn,83.2
126046,12607,2024-09-01,Moda,500.84,0.0,Tarjeta de Crédito,22,Activo,500.84
115250,12446,2024-09-01,Hogar,442.08,0.05,Efectivo,35,Activo,419.97599999999994
103838,11551,2024-09-01,Hogar,177.45,0.0,Tarjeta de Crédito,22,Activo,177.45
106580,11992,2024-09-01,Hogar,285.07,0.0,Transferencia,28,Activo,285.07
142771,14862,2024-09-01,Electro,441.57,0.0,Tarjeta de Crédito,55,Activo,441.57
106490,14044,2024-09-01,Deportes,1625.79,0.2,Billetera Digital,65,Activo,1300.632
114064,14315,2024-09-01,Electro,913.87,0.0,Efectivo,65,Activo,913.87
132590,14191,2024-09-01,Hogar,1173.51,0.0,Tarjeta de Crédito,35,Activo,1173.51
149999,10545,2024-09-01,Electro,926.7,0.2,Transferencia,28,Activo,741.3600000000001
142641,12162,2024-09-01,Hogar,306.97,0.0,Billetera Digital,65,Activo,306.97
108510,11354,2024-09-01,Electro,502.14,0.0,Efectivo,35,Activo,502.14
140500,10513,2024-09-01,Moda,211.88,0.0,Efectivo,28,Activo,211.88
118347,10810,2024-09-01,Audio,468.17,0.0,Transferencia,55,Activo,468.17
140459,10023,2024-09-01,Moda,394.52,0.05,Billetera Digital,28,Activo,374.794
104554,13190,2024-09-01,Moda,193.62,0.0,Efectivo,35,Activo,193.62
140347,14570,2024-09-01,Electro,90.92,0.0,Tarjeta de Crédito,22,Activo,90.92
124918,12447,2024-09-01,Moda,498.67,0.0,Tarjeta de Crédito,42,Activo,498.67
120223,10245,2024-09-01,Moda,310.31,0.05,Tarjeta de Crédito,22,Activo,294.79449999999997
148961,10457,2024-09-01,Audio,303.79,0.0,Transferencia,65,Activo,303.79
104334,12103,2024-09-01,Electro,524.26,0.2,Billetera Digital,35,Activo,419.408
104416,12892,2024-09-01,Moda,417.22,0.0,Tarjeta de Crédito,35,Activo,417.22
115480,11066,2024-09-01,Electro,219.77,0.0,Billetera Digital,65,Activo,219.77
100303,13394,2024-09-01,Moda,1200.82,0.0,Billetera Digital,28,Activo,1200.82
139620,10704,2024-09-01,Electro,332.76,0.0,Efectivo,28,Activo,332.76
100311,14721,2024-09-01,Electro,87.1,0.0,Billetera Digital,42,Activo,87.1
145497,13204,2024-09-01,Moda,435.67,0.1,Tarjeta de Crédito,22,Activo,392.103
111554,11253,2024-09-01,Audio,652.94,0.05,Efectivo,22,Activo,620.293
104086,12854,2024-09-01,Audio,279.7,0.0,Tarjeta de Crédito,55,Activo,279.7
104071,13193,2024-09-01,Electro,439.83,0.2,Tarjeta de Crédito,22,Activo,351.86400000000003
133277,14523,2024-09-01,Moda,220.0,0.05,Tarjeta de Crédito,35,Activo,209.0
112935,13582,2024-09-01,Electro,579.51,0.2,Tarjeta de Crédito,22,Activo,463.608
128766,10893,2024-09-01,Moda,510.51,0.0,Efectivo,28,Activo,510.51
131770,12867,2024-09-01,Deportes,276.27,0.0,Tarjeta de Crédito,28,Activo,276.27
103762,13849,2024-09-01,Deportes,510.52,0.0,Tarjeta de Crédito,22,Activo,510.52
139298,12406,2024-09-01,Hogar,187.02,0.0,Billetera Digital,35,Churn,187.02
117514,10114,2024-09-01,Moda,122.65,0.0,Transferencia,22,Activo,122.65
140968,12147,2024-09-01,Audio,922.08,0.1,Efectivo,65,Activo,829.8720000000001
102253,14878,2024-09-01,Audio,175.82,0.0,Transferencia,35,Activo,175.82
140937,11383,2024-09-01,Audio,542.17,0.1,Transferencia,42,Activo,487.953
113913,12138,2024-09-01,Audio,206.43,0.05,Tarjeta de Crédito,35,Activo,196.1085
147279,13644,2024-09-01,Audio,441.98,0.05,Efectivo,55,Activo,419.881
138052,13900,2024-09-01,Moda,167.6,0.1,Transferencia,35,Activo,150.84
145792,13816,2024-09-01,Electro,943.77,0.05,Efectivo,35,Activo,896.5814999999999
128387,11239,2024-09-01,Moda,160.61,0.0,Tarjeta de Crédito,35,Activo,160.61
126645,11155,2024-09-01,Electro,606.99,0.05,Tarjeta de Crédito,35,Activo,576.6405
105035,10184,2024-09-01,Moda,350.05,0.05,Tarjeta de Crédito,22,Activo,332.5475
100896,13597,2024-09-01,Moda,657.41,0.0,Transferencia,35,Activo,657.41
138732,12589,2024-09-01,Audio,576.24,0.0,Efectivo,28,Activo,576.24
149538,14749,2024-09-01,Deportes,528.84,0.05,Tarjeta de Crédito,35,Activo,502.398
